source_path	source_id	root_or_group_id	date	cwd_or_worktree	relevance	disposition	topics	evidence_surface	execution_lifecycle	current_owner	duplicate_key	confidence	reason
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-21-best-sampled-trajectory-positive-row-imitation-screen/unit.md	doc-4a50d3283e4b6dfc	content:6e3041280bfb2474e4d18cbccdb84b0b7e5f30b2def0edffb930e299488e3383	2026-07-21	human13-manifest-collector	medium	duplicate	human13-manifest-collector;unit	unit/protocol	planned	human13-manifest-collector branch provenance / not current authority	sha256:6e3041280bfb2474e4d18cbccdb84b0b7e5f30b2def0edffb930e299488e3383	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-21-best-sampled-trajectory-positive-row-imitation-screen/unit.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-21-best-sampled-trajectory-positive-row-imitation-screen/visual-audit.md	doc-c4dc9f2c3a0ff802	content:ff0ecc6d4865d5592c6c25595bfb675fdc988fd4c63906aad403b5f22a957352	2026-07-21	human13-manifest-collector	medium	duplicate	human13-manifest-collector;visual-audit	unit/protocol,review/audit	retired/historical	human13-manifest-collector branch provenance / not current authority	sha256:ff0ecc6d4865d5592c6c25595bfb675fdc988fd4c63906aad403b5f22a957352	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-21-best-sampled-trajectory-positive-row-imitation-screen/visual-audit.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-21-earliest-shared-prefix-branch-pilot/results.md	doc-e09a699b906b0fe6	content:c03975fe5bf0f132e5e6f3919163aab3bc67b7661686f4849490956afb083635	2026-07-21	human13-manifest-collector	medium	duplicate	human13-manifest-collector;results	executed-result,unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:c03975fe5bf0f132e5e6f3919163aab3bc67b7661686f4849490956afb083635	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-21-earliest-shared-prefix-branch-pilot/results.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-21-earliest-shared-prefix-branch-pilot/unit.md	doc-d227a213b874e015	content:3e133d69371408f4c3ada3cca5368fdafa196a49798401f6d7b86977cb15190f	2026-07-21	human13-manifest-collector	medium	duplicate	human13-manifest-collector;unit	unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:3e133d69371408f4c3ada3cca5368fdafa196a49798401f6d7b86977cb15190f	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-21-earliest-shared-prefix-branch-pilot/unit.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-21-exact-greedy-prefix-uncovered-object-row-training-screen/results.md	doc-6035cef511d6cd2b	content:87747885c3990cf802bd9209f74f0a41c4d6966fbd06be4a22a1b44877ad42e8	2026-07-21	human13-manifest-collector	medium	duplicate	human13-manifest-collector;results	executed-result,unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:87747885c3990cf802bd9209f74f0a41c4d6966fbd06be4a22a1b44877ad42e8	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-21-exact-greedy-prefix-uncovered-object-row-training-screen/results.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-21-exact-greedy-prefix-uncovered-object-row-training-screen/unit.md	doc-f7400b20da2f6065	content:c7b745ee0dd3acc1119231dbf1eed425583c1726d627293c53bc3238da9705a6	2026-07-21	human13-manifest-collector	medium	duplicate	human13-manifest-collector;unit	unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:c7b745ee0dd3acc1119231dbf1eed425583c1726d627293c53bc3238da9705a6	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-21-exact-greedy-prefix-uncovered-object-row-training-screen/unit.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-21-greedy-prefix-forced-owner-path-intervention/results.md	doc-51303294df2c02bd	content:580f2a298bd23a300013036ac345fd1dede3cf1b98e60e932f17b32c21730c37	2026-07-21	human13-manifest-collector	medium	duplicate	human13-manifest-collector;results	executed-result,unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:580f2a298bd23a300013036ac345fd1dede3cf1b98e60e932f17b32c21730c37	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-21-greedy-prefix-forced-owner-path-intervention/results.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-21-greedy-prefix-forced-owner-path-intervention/unit.md	doc-3a7cb0bfb7715fb8	content:e13cf96bcd6083c3edd7141d7d5fe1b28d8961836912830b1e589c88a4848b2e	2026-07-21	human13-manifest-collector	medium	duplicate	human13-manifest-collector;unit	unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:e13cf96bcd6083c3edd7141d7d5fe1b28d8961836912830b1e589c88a4848b2e	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-21-greedy-prefix-forced-owner-path-intervention/unit.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-21-individual-trajectory-versus-union-support-audit/audit.md	doc-b70b595377944ce6	content:2ebcde25f018ff6338a61486dda6939f8230c49c463ddb3f5aa2194cc5fa8541	2026-07-21	human13-manifest-collector	medium	duplicate	human13-manifest-collector;audit	unit/protocol,review/audit	executed	human13-manifest-collector branch provenance / not current authority	sha256:2ebcde25f018ff6338a61486dda6939f8230c49c463ddb3f5aa2194cc5fa8541	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-21-individual-trajectory-versus-union-support-audit/audit.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-21-individual-trajectory-versus-union-support-audit/results.md	doc-a3a15677f5a68f07	content:68613cf93453bc7eaab7ab4260584f7b30edcb28ddf7200652da57a7431ad606	2026-07-21	human13-manifest-collector	medium	duplicate	human13-manifest-collector;results	executed-result,unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:68613cf93453bc7eaab7ab4260584f7b30edcb28ddf7200652da57a7431ad606	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-21-individual-trajectory-versus-union-support-audit/results.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-21-individual-trajectory-versus-union-support-audit/unit.md	doc-c5e97c62ce1de541	content:98b23b85cedb4e1c6d6daad7af4bf6aa655ba877363e5866fa85b7d8625aefa4	2026-07-21	human13-manifest-collector	medium	duplicate	human13-manifest-collector;unit	unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:98b23b85cedb4e1c6d6daad7af4bf6aa655ba877363e5866fa85b7d8625aefa4	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-21-individual-trajectory-versus-union-support-audit/unit.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-21-mixed-old-and-refreshed-prefix-coordinate-correction/results.md	doc-7dc49caeaa31cbb2	content:acccf4812683194e5742dd5934aed77617751ed9f72a792e34fe5d0bdc6270b7	2026-07-21	human13-manifest-collector	medium	duplicate	human13-manifest-collector;results	executed-result,unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:acccf4812683194e5742dd5934aed77617751ed9f72a792e34fe5d0bdc6270b7	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-21-mixed-old-and-refreshed-prefix-coordinate-correction/results.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-21-mixed-old-and-refreshed-prefix-coordinate-correction/unit.md	doc-d1de1c4144b862e8	content:17546117d729c24bd687681d703baaf9ab1d1427aa88356ce69e681799f008ad	2026-07-21	human13-manifest-collector	medium	duplicate	human13-manifest-collector;unit	unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:17546117d729c24bd687681d703baaf9ab1d1427aa88356ce69e681799f008ad	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-21-mixed-old-and-refreshed-prefix-coordinate-correction/unit.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-21-trajectory-quality-weighted-row-self-imitation-screen/unit.md	doc-962dbef27c573011	content:f2c3ed9990cdfa92fc82d8495f75618b8b168addd8763c5084a6bf555cb91635	2026-07-21	human13-manifest-collector	medium	duplicate	human13-manifest-collector;unit	unit/protocol	planned	human13-manifest-collector branch provenance / not current authority	sha256:f2c3ed9990cdfa92fc82d8495f75618b8b168addd8763c5084a6bf555cb91635	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-21-trajectory-quality-weighted-row-self-imitation-screen/unit.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-22-constant-dose-image-breadth-treatment-screen/results.md	doc-234c45734e471d7e	content:6e807818ab70edd821f196dffd52623f3d63bf6f6925be47aeb3bc59670efbdb	2026-07-22	human13-manifest-collector	medium	duplicate	human13-manifest-collector;results	executed-result,unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:6e807818ab70edd821f196dffd52623f3d63bf6f6925be47aeb3bc59670efbdb	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-22-constant-dose-image-breadth-treatment-screen/results.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-22-constant-dose-image-breadth-treatment-screen/sampled-owner-inclusion-census.md	doc-01c5f556e0e32a0f	content:fb64ac6e79fca7f22fbfd3a418898b39f0864ba49b943ff238c550add906ad8a	2026-07-22	human13-manifest-collector	medium	duplicate	human13-manifest-collector;sampled-owner-inclusion-census	unit/protocol	planned	human13-manifest-collector branch provenance / not current authority	sha256:fb64ac6e79fca7f22fbfd3a418898b39f0864ba49b943ff238c550add906ad8a	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-22-constant-dose-image-breadth-treatment-screen/sampled-owner-inclusion-census.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-22-constant-dose-image-breadth-treatment-screen/source-b16-vllm-receipt.md	doc-65f0bd226d6ca666	content:3c45f7c3637d510791c3e1a06875dcf3b979ec3b5dcd52d240b30a10bb6c1c36	2026-07-22	human13-manifest-collector	medium	duplicate	human13-manifest-collector;source-b16-vllm-receipt	unit/protocol,mechanics/receipt	executed	human13-manifest-collector branch provenance / not current authority	sha256:3c45f7c3637d510791c3e1a06875dcf3b979ec3b5dcd52d240b30a10bb6c1c36	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-22-constant-dose-image-breadth-treatment-screen/source-b16-vllm-receipt.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-22-constant-dose-image-breadth-treatment-screen/trajectory-panel-vllm-receipt.md	doc-c823fc8d2ec37254	content:f954b15e25fb1066da8e0e679354d8b042419bccb6beda9a8b189cf0b5ff46d8	2026-07-22	human13-manifest-collector	medium	duplicate	human13-manifest-collector;trajectory-panel-vllm-receipt	unit/protocol,mechanics/receipt	executed	human13-manifest-collector branch provenance / not current authority	sha256:f954b15e25fb1066da8e0e679354d8b042419bccb6beda9a8b189cf0b5ff46d8	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-22-constant-dose-image-breadth-treatment-screen/trajectory-panel-vllm-receipt.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-22-constant-dose-image-breadth-treatment-screen/unit.md	doc-f2f0aba2ea27fdde	content:b698916e12cd3d23c68ca51140f5bf26ac45dc74fe538c279d8ec2584deef092	2026-07-22	human13-manifest-collector	medium	duplicate	human13-manifest-collector;unit	unit/protocol	retired/historical	human13-manifest-collector branch provenance / not current authority	sha256:b698916e12cd3d23c68ca51140f5bf26ac45dc74fe538c279d8ec2584deef092	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-22-constant-dose-image-breadth-treatment-screen/unit.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-22-human-refined-greedy-set-completion-conditions/results.md	doc-e54d7418bd7988ec	content:e6915010d86e71be710885417fb8d3790bf73860a78ea681d8526cabd5bef5a5	2026-07-22	human13-manifest-collector	medium	duplicate	human13-manifest-collector;results	executed-result,unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:e6915010d86e71be710885417fb8d3790bf73860a78ea681d8526cabd5bef5a5	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-22-human-refined-greedy-set-completion-conditions/results.md
